File;Incident ID;Incident Date;State;City Or County;Address;Victims Killed;Victims Injured;Total Victims;Suspects Killed;Suspects Injured;Suspects Arrested;Business/Location Name;FIPS;County;LZIP;Population;Crime Rate;Unemployment;PopulrVoteParty;Cost of Living;Median Income;Diversity Rank (Race);Diversity Rank (Gender)
SS;2570681;2023-04-12T00:00:00Z;Mississippi;Jackson;2607 Raymond Rd;0;0;0;0;0;0;Forest Hill High School;28049;Hinds County;39209.0;217730.0;48/1000;4.10%;R;$68369.94;$58186.13;3015.0;2937.0
SS;2570535;2023-04-12T00:00:00Z;Texas;Arlington;7700 S Watson Rd;0;0;0;0;0;1;Timberview High School;48439;Tarrant County;76118.0;2154595.0;30/1000;3.74%;R;$72592.42;$82001.30;3120.0;3125.0
SS;2570313;2023-04-12T00:00:00Z;North Carolina;Winston Salem (Winston-salem);5705 Shattalon Dr;0;0;0;0;0;1;North Forsyth High School;37067;Forsyth County;27101.0;389157.0;45/1000;3.85%;D;$67151.36;$69169.05;2855.0;2945.0
SS;2570980;2023-04-12T00:00:00Z;Iowa;Waterloo;1350 Katoski Dr;0;0;0;0;0;1;Central Middle School;19013;Black Hawk County;50707.0;130274.0;29/1000;3.00%;R;$69219.29;$74342.20;1954.0;2425.0
SS;2570413;2023-04-11T00:00:00Z;Illinois;Antioch;1133 Main St;0;0;0;0;0;1;Antioch Community High School;17097;Lake County;60099.0;709150.0;15/1000;4.37%;D;$91857.75;$111388.04;3093.0;3055.0
SS;2570356;2023-04-11T00:00:00Z;Maryland;Baltimore;6401 Pioneer Dr;0;0;0;0;0;1;Reginald F. Lewis High School;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
SS;2569573;2023-04-11T00:00:00Z;Indiana;East Chicago;3916 Pulaski St;0;0;0;0;0;1;Lighthouse Charter School;18089;Lake County;46409.0;499689.0;31/1000;4.79%;R;$73875.60;$71694.02;3004.0;2967.0
SS;2569514;2023-04-11T00:00:00Z;Florida;Tallahassee;3013 Jim Lee Rd;0;0;0;0;0;1;Rickards High School;12073;Leon County;32304.0;297369.0;55/1000;3.06%;R;$71957.01;$79507.14;2827.0;2813.0
SS;2571098;2023-04-11T00:00:00Z;Pennsylvania;Pittsburgh;914 Penn Ave;0;0;0;0;0;1;Urban Pathways Charter School;42003;Allegheny County;15132.0;1233253.0;24/1000;4.39%;D;$72874.88;$87770.01;3081.0;3084.0
SS;2571093;2023-04-11T00:00:00Z;Georgia;Tyrone;360 Jenkins Rd;0;0;0;0;0;1;Sandy Creek High School;13113;Fayette County;30205.0;122030.0;13/1000;2.68%;D;$85144.86;$110871.54;1147.0;2212.0
SS;2569905;2023-04-11T00:00:00Z;Indiana;South Bend;1902 Fellows St;0;0;0;0;0;1;Riley High School;18141;St. Joseph County;46601.0;272234.0;38/1000;3.52%;R;$73174.85;$70076.77;2705.0;2847.0
SS;2572559;2023-04-11T00:00:00Z;Washington;Vancouver;10119 NE 14th St;0;0;0;0;0;1;Marrion Elementary School;53011;Clark County;98642.0;516779.0;20/1000;4.95%;D;$90961.30;$89161.36;2937.0;3017.0
SS;2571085;2023-04-10T00:00:00Z;Texas;Texarkana;2100 College Dr;0;0;0;0;0;0;Texas Middle School;48037;Bowie County;75570.0;92035.0;35/1000;4.82%;R;$63541.56;$63736.12;2396.0;2686.0
SS;2569627;2023-04-10T00:00:00Z;Missouri;Springfield;415 S Golden Ave;0;0;0;0;0;1;Westport K-8 School;29077;Greene County;65802.0;303293.0;62/1000;2.09%;R;$65626.59;$63136.45;2872.0;2876.0
SS;2569350;2023-04-10T00:00:00Z;Alaska;Anchorage;1405 E St;0;0;0;0;0;1;Central Middle School;2020;Anchorage Municipality;99577.0;287145.0;64/1000;3.44%;R;$90532.51;$104803.00;2598.0;2957.0
SS;2568388;2023-04-10T00:00:00Z;Kentucky;Louisville;727 W Chestnut St;1;1;2;0;0;1;Jefferson Community and Technical College;21111;Jefferson County;40118.0;773399.0;50/1000;3.92%;R;$72346.97;$75863.96;3067.0;3039.0
SS;2568884;2023-04-07T00:00:00Z;Nebraska;Hildreth;613 Nelson St;0;0;0;0;0;1;Wilcox-Hildreth Middle School;31061;Franklin County;68947.0;2873.0;3/1000;2.38%;R;$79679.61;$63963.05;320.0;145.0
SS;2569179;2023-04-07T00:00:00Z;Arizona;Laveen;8225 S 59th Ave;0;0;0;0;0;1;Betty H Fairfax High School;4013;Maricopa County;85320.0;4551524.0;32/1000;3.46%;D;$82847.38;$78828.41;3131.0;3132.0
SS;2571080;2023-04-07T00:00:00Z;North Carolina;Greenville;;0;1;1;0;0;1;South Central High School;37147;Pitt County;27834.0;173542.0;34/1000;4.25%;D;$74118.88;$65777.45;2417.0;2663.0
SS;2565924;2023-04-06T00:00:00Z;North Carolina;Elizabeth City;1059 Hwy 17 S;0;0;0;0;0;1;ECPPS Bus Garage;37139;Pasquotank County;27909.0;40938.0;32/1000;4.66%;D;$71741.68;$68019.01;1046.0;1682.0
SS;2565916;2023-04-06T00:00:00Z;North Carolina;Winterville;570 Forlines Rd;0;1;1;0;0;1;South Central High School;37147;Pitt County;27834.0;173542.0;34/1000;4.25%;D;$74118.88;$65777.45;2417.0;2663.0
SS;2566273;2023-04-06T00:00:00Z;Florida;West Palm Beach;3505 Shiloh Dr;0;0;0;0;0;1;Palm Beach Lakes Community High School;12099;Palm Beach County;33409.0;1518477.0;32/1000;2.99%;R;$84015.42;$80472.36;3059.0;3077.0
SS;2565867;2023-04-06T00:00:00Z;Illinois;Chicago;E 31st St and S Wabash Ave;0;2;2;0;0;0;Illinois Institute of Technology;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
SS;2565141;2023-04-05T00:00:00Z;South Carolina;Summerville;1101 Boone Hill Rd;0;0;0;0;0;2;Summerville High School;45035;Dorchester County;29437.0;166133.0;34/1000;2.99%;R;$73678.06;$80913.89;1524.0;2447.0
SS;2565084;2023-04-05T00:00:00Z;North Carolina;Durham;4800 Old Chapel Hill Rd;0;0;0;0;0;0;Sherwood Githens Middle School;37063;Durham County;27503.0;332680.0;36/1000;3.28%;D;$78649.39;$83442.97;2790.0;2875.0
SS;2566126;2023-04-05T00:00:00Z;Maryland;Hagerstown;18201 Rockland Dr;0;0;0;0;0;0;Rockland Woods Elementary School;24043;Washington County;21740.0;155590.0;24/1000;3.44%;D;$66773.34;$78509.06;2546.0;2649.0
SS;2929911;2023-04-04T00:00:00Z;North Carolina;Winston Salem (Winston-salem);601 S Martin Luther King Jr Dr;0;0;0;0;0;2;Winston-Salem State University;37067;Forsyth County;27101.0;389157.0;45/1000;3.85%;D;$67151.36;$69169.05;2855.0;2945.0
SS;2565154;2023-04-04T00:00:00Z;Alabama;Mobile;6201 Swedetown Rd;0;0;0;0;0;0;Theodore High School;1097;Mobile County;36608.0;411411.0;47/1000;3.35%;R;$71947.38;$62409.46;3021.0;2981.0
SS;2564272;2023-04-04T00:00:00Z;South Carolina;Columbia;7500 Brookfield Rd;0;0;0;0;0;1;Richland Northeast High School;45079;Richland County;29203.0;421566.0;52/1000;3.38%;R;$70478.52;$75142.10;2964.0;2970.0
SS;2565130;2023-04-04T00:00:00Z;South Carolina;Summerville;9800 Delemar Hwy;0;0;0;0;0;1;Ashley Ridge High School;45035;Dorchester County;29437.0;166133.0;34/1000;2.99%;R;$73678.06;$80913.89;1524.0;2447.0
SS;2565028;2023-04-04T00:00:00Z;Arkansas;Arkadelphia;401 High School Dr;0;0;0;0;0;0;Arkadelphia High School;5019;Clark County;71743.0;21250.0;34/1000;4.73%;R;$60143.96;$60351.70;452.0;479.0
SS;2565024;2023-04-04T00:00:00Z;Illinois;Highland Park;433 Vine Ave;0;0;0;0;0;1;Highland Park High School;17097;Lake County;60099.0;709150.0;15/1000;4.37%;D;$91857.75;$111388.04;3093.0;3055.0
SS;2566008;2023-04-04T00:00:00Z;Texas;Houston;8501 Howard Dr;0;0;0;0;0;1;Cesar Chavez High School;48201;Harris County;77338.0;4780913.0;41/1000;4.41%;R;$68223.99;$73169.57;3132.0;3131.0
SS;2564276;2023-04-04T00:00:00Z;South Carolina;Greenville;302 Perry Rd;0;0;0;0;0;0;Cherrydale Elementary School;45045;Greenville County;29605.0;547950.0;31/1000;2.88%;R;$67982.82;$77889.89;2905.0;2964.0
SS;2564631;2023-04-04T00:00:00Z;Florida;Daytona Beach;1200 W International Speedway Blvd;0;1;1;0;0;0;Daytona State College;12127;Volusia County;32720.0;579192.0;32/1000;3.25%;R;$71513.83;$64295.74;2813.0;2925.0
SS;2563490;2023-04-03T00:00:00Z;Ohio;Chesterland;13401 Chillicothe Rd;0;0;0;0;0;1;West Geauga High School;39055;Geauga County;44024.0;95469.0;7/1000;4.20%;R;$70131.83;$103149.81;2437.0;2028.0
SS;2565375;2023-04-03T00:00:00Z;Massachusetts;Lowell;125 Smith St;0;0;0;0;0;1;The Career Academy;25017;Middlesex County;2155.0;1617105.0;13/1000;3.17%;D;$120086.94;$131434.77;3095.0;3115.0
SS;2562782;2023-04-02T00:00:00Z;North Carolina;Chapel Hill;1506 Mason Farm Rd;0;1;1;0;0;1;;37135;Orange County;27514.0;150477.0;21/1000;3.13%;D;$84151.01;$107797.23;2013.0;2621.0
SS;2561676;2023-03-31T00:00:00Z;Virginia;Manassas;8820 Rixlew Ln;0;0;0;0;0;1;Unity Reed High School;51683;Manassas city;20110.0;42642.0;22/1000;2.69%;D;$95689.42;$89286.63;1140.0;1448.0
SS;2564249;2023-03-31T00:00:00Z;North Carolina;Concord;505 State Hwy 49 S;0;0;0;0;0;0;Central Cabarrus High School;37025;Cabarrus County;28025.0;235797.0;17/1000;3.50%;D;$74287.91;$84125.80;2413.0;2732.0
SS;2561477;2023-03-31T00:00:00Z;Texas;Lumberton;;0;0;0;0;0;0;;48199;Hardin County;77625.0;57811.0;14/1000;5.43%;R;$63337.72;$78188.70;2340.0;2277.0
SS;2562192;2023-03-31T00:00:00Z;South Carolina;Lexington;205 Wise Ferry Rd;0;0;0;0;0;0;Lake Murray Elementary School;45063;Lexington County;29072.0;304797.0;27/1000;2.75%;R;$69201.39;$76528.32;2596.0;2844.0
SS;2563207;2023-03-31T00:00:00Z;Florida;Tallahassee;3838 Trojan Trail;0;0;0;0;0;1;Lincoln High School;12073;Leon County;32304.0;297369.0;55/1000;3.06%;R;$71957.01;$79507.14;2827.0;2813.0
SS;2563964;2023-03-31T00:00:00Z;North Carolina;Orrum;1684 S Creek Rd;0;0;0;0;0;0;Orrum Middle School;37155;Robeson County;28372.0;116663.0;44/1000;5.81%;D;$63527.47;$45283.03;2451.0;2616.0
SS;2561014;2023-03-30T00:00:00Z;Texas;Spring;4800 Riley Fuzzel Rd;0;0;0;0;0;1;Grand Oaks High School;48201;Harris County;77338.0;4780913.0;41/1000;4.41%;R;$68223.99;$73169.57;3132.0;3131.0
SS;2559834;2023-03-30T00:00:00Z;North Carolina;Winston Salem (Winston-salem);2100 Silas Creek Pkwy;0;0;0;0;1;0;Forsyth Tech;37067;Forsyth County;27101.0;389157.0;45/1000;3.85%;D;$67151.36;$69169.05;2855.0;2945.0
SS;2561378;2023-03-30T00:00:00Z;Florida;Tallahassee;2649 US-90;0;0;0;0;0;1;Madison County High School;12073;Leon County;32304.0;297369.0;55/1000;3.06%;R;$71957.01;$79507.14;2827.0;2813.0
SS;2563308;2023-03-30T00:00:00Z;Georgia;Augusta;115 Davis Rd;0;0;0;0;0;0;Georgia Military College;13245;Richmond County;30906.0;206640.0;48/1000;4.39%;D;$66195.14;$52819.93;2845.0;2789.0
SS;2562147;2023-03-30T00:00:00Z;Florida;Daytona Beach;1031 Mason Ave;0;0;0;0;0;1;Richard Milburn Academy;12127;Volusia County;32720.0;579192.0;32/1000;3.25%;R;$71513.83;$64295.74;2813.0;2925.0
SS;2559786;2023-03-30T00:00:00Z;Indiana;Hammond;;0;0;0;0;0;0;;18089;Lake County;46409.0;499689.0;31/1000;4.79%;R;$73875.60;$71694.02;3004.0;2967.0
SS;2561159;2023-03-30T00:00:00Z;Arizona;Tucson;12000 W Emigh Rd;0;0;0;0;0;1;Marana High School;4019;Pima County;85614.0;1057597.0;46/1000;3.95%;D;$70794.96;$68517.02;3109.0;3114.0
SS;2561118;2023-03-30T00:00:00Z;Louisiana;Shreveport;9000 Walker Rd;0;0;0;0;0;1;Southwood High School;22017;Caddo Parish;71108.0;229025.0;59/1000;4.26%;R;$63454.75;$57509.45;2945.0;2841.0
SS;2559740;2023-03-29T00:00:00Z;Arkansas;Dardanelle;2306 Old Hwy 7 S;0;0;0;0;0;1;Dardanelle High School;5149;Yell County;72824.0;20129.0;22/1000;3.99%;R;$59311.62;$52154.55;1195.0;1049.0
SS;2558951;2023-03-29T00:00:00Z;Virginia;Virginia Beach;4960 Haygood Rd;0;0;0;0;0;1;Bayside High School;51810;Virginia Beach city;23456.0;455618.0;23/1000;2.88%;D;$88305.94;$90928.52;2825.0;2926.0
SS;2558974;2023-03-29T00:00:00Z;Virginia;Pilgrims Knob;14555 Desmond River Rd;0;0;0;0;0;1;Twin Valley High School;51027;Buchanan County;24614.0;19352.0;21/1000;4.97%;D;$65311.36;$41970.49;1592.0;1482.0
SS;2561498;2023-03-29T00:00:00Z;Florida;Orange Park;4035 Plantation Oaks Blvd;0;0;0;0;0;2;Oakleaf High School;12019;Clay County;32073.0;226589.0;18/1000;2.71%;R;$72919.52;$76809.67;2483.0;2687.0
SS;2559854;2023-03-29T00:00:00Z;Georgia;Douglasville;Ferncrest Pl;0;0;0;1;0;0;;13097;Douglas County;30135.0;147316.0;35/1000;3.36%;D;$75438.99;$75780.79;2208.0;2509.0
SS;2558926;2023-03-29T00:00:00Z;South Carolina;Winnsboro;255 Kelly Miller Rd;0;0;0;0;0;0;Kelly Miller Elementary School;45039;Fairfield County;29180.0;20455.0;45/1000;4.94%;R;$65358.08;$49046.35;1399.0;1429.0
SS;2561355;2023-03-29T00:00:00Z;Oklahoma;Tulsa;2010 E 48th St N;0;0;0;0;0;1;Monroe Demonstration Academy;40143;Tulsa County;74047.0;677358.0;51/1000;3.12%;R;$72756.91;$72560.66;2762.0;3024.0
SS;2559405;2023-03-29T00:00:00Z;Ohio;Toledo;2200 Arlington Ave;0;0;0;0;0;1;Bowsher High School;39095;Lucas County;43560.0;426643.0;43/1000;4.63%;R;$65064.56;$66438.73;2979.0;3002.0
SS;2557546;2023-03-28T00:00:00Z;Louisiana;Lafayette;315 Rue du Belier;0;0;0;0;0;0;Acadiana High School;22055;Lafayette Parish;70501.0;247866.0;40/1000;3.26%;R;$71995.50;$75862.94;2834.0;2731.0
SS;2561468;2023-03-28T00:00:00Z;Maryland;Baltimore;2201 Presstman St;0;0;0;0;0;1;Carver Vocational School;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
SS;2558461;2023-03-28T00:00:00Z;Georgia;Harlem;360 W Trippe St;0;0;0;0;0;1;North Harlem Elementary School;13073;Columbia County;30802.0;162419.0;14/1000;2.90%;D;$75609.99;$94539.88;1711.0;2448.0
SS;2558432;2023-03-28T00:00:00Z;Florida;Haines City;2800 Hornet Dr;0;0;0;0;0;1;Haines City Senior High School;12105;Polk County;33844.0;787404.0;23/1000;3.61%;R;$69574.90;$60077.54;3028.0;3036.0
SS;2558202;2023-03-28T00:00:00Z;Oklahoma;Tulsa;2900 1/2 S 65th W Ave;0;0;0;0;0;1;Berryhill Public Schools;40143;Tulsa County;74047.0;677358.0;51/1000;3.12%;R;$72756.91;$72560.66;2762.0;3024.0
SS;2558163;2023-03-28T00:00:00Z;Texas;Fort Worth;3136 Bigham Blvd;0;0;0;0;0;1;William Monning Middle School;48439;Tarrant County;76118.0;2154595.0;30/1000;3.74%;R;$72592.42;$82001.30;3120.0;3125.0
SS;2557697;2023-03-27T00:00:00Z;Texas;San Antonio;2400 Cottonwood Way;0;0;0;0;0;1;William J Brennan High School;48029;Bexar County;78109.0;2059530.0;50/1000;3.84%;R;$66248.04;$69862.16;3123.0;3122.0
SS;2555459;2023-03-27T00:00:00Z;Tennessee;Nashville;33 Burton Hills Blvd;6;0;6;1;0;0;The Covenant Presbyterian School;47037;Davidson County;37210.0;708144.0;47/1000;2.89%;R;$76713.77;$74837.13;3044.0;3026.0
SS;2556517;2023-03-27T00:00:00Z;South Carolina;Lake View;401 E Third Ave;0;0;0;0;0;1;Lake View High School;45033;Dillon County;29536.0;27738.0;70/1000;4.81%;R;$56432.56;$42182.02;1120.0;1054.0
SS;2555875;2023-03-27T00:00:00Z;Tennessee;Dyersburg;125 US-51 BYP;0;0;0;0;0;1;Dyersburg High School;47045;Dyer County;38259.0;36410.0;52/1000;3.70%;R;$59572.16;$57273.28;1573.0;639.0
SS;2558229;2023-03-27T00:00:00Z;Alabama;Mobile;3900 Pleasant Valley Rd;0;0;0;0;0;1;Davidson High School;1097;Mobile County;36608.0;411411.0;47/1000;3.35%;R;$71947.38;$62409.46;3021.0;2981.0
SS;2560505;2023-03-27T00:00:00Z;Texas;San Antonio;1002 Edwards;0;0;0;0;0;1;Luther Burbank High School;48029;Bexar County;78109.0;2059530.0;50/1000;3.84%;R;$66248.04;$69862.16;3123.0;3122.0
SS;2563950;2023-03-26T00:00:00Z;North Carolina;Greensboro;1601 E Market St;0;0;0;0;0;1;North Carolina Agricultural and Technical State University;37081;Guilford County;27262.0;546101.0;32/1000;4.27%;D;$68674.43;$69161.87;2963.0;3011.0
SS;2607030;2023-03-25T00:00:00Z;Illinois;Chicago;3535 E 114th St;0;0;0;0;0;1;George Washington High School;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
SS;2556529;2023-03-25T00:00:00Z;South Carolina;Orangeburg;300 College Ave;0;0;0;0;0;0;South Carolina State University - Hugine Suites;45075;Orangeburg County;29038.0;83094.0;39/1000;5.31%;R;$54431.02;$49882.18;2737.0;2557.0
SS;2558154;2023-03-25T00:00:00Z;Tennessee;Knoxville;1615 Laurel Ave;0;0;0;0;0;1;University of Tennessee, Laurel Hall;47093;Knox County;37920.0;494574.0;35/1000;2.95%;R;$68106.31;$78446.43;2882.0;2931.0
SS;2556007;2023-03-24T00:00:00Z;California;Santa Paula;404 N 6th St;0;0;0;0;0;1;Santa Paula High School;6111;Ventura County;93010.0;832605.0;22/1000;3.82%;D;$105247.24;$102284.20;3105.0;3087.0
SS;2554279;2023-03-24T00:00:00Z;North Carolina;Willow Spring;835 Dixon Rd;0;0;0;0;0;1;Dixon Road Elementary School;37183;Wake County;27606.0;1175021.0;8/1000;3.16%;D;$82908.07;$103236.06;3057.0;3064.0
SS;2553432;2023-03-24T00:00:00Z;West Virginia;Welch;950 Mount View High School Rd;0;0;0;0;0;2;Mount View High School;54047;McDowell County;24816.0;17850.0;12/1000;6.71%;R;$77692.63;$32785.53;1578.0;1547.0
SS;2555815;2023-03-24T00:00:00Z;Indiana;Middlebury;56691 Northridge Dr;1;0;1;0;0;0;Northridge Middle School;18039;Elkhart County;46514.0;206890.0;22/1000;2.57%;R;$71092.78;$69381.61;2733.0;2781.0
SS;2553233;2023-03-24T00:00:00Z;Illinois;South Holland;16800 Greenwood Ave;0;0;0;0;0;0;Greenwood Elementary School;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
SS;2553705;2023-03-23T00:00:00Z;Texas;San Antonio;3823 Fortuna;0;0;0;0;0;1;Roosevelt Elementary;48029;Bexar County;78109.0;2059530.0;50/1000;3.84%;R;$66248.04;$69862.16;3123.0;3122.0
SS;2553744;2023-03-23T00:00:00Z;Minnesota;Minneapolis;700 22nd Ave NE;0;0;0;0;0;0;Thomas Edison High School;27053;Hennepin County;55369.0;1260121.0;32/1000;2.54%;D;$92792.94;$108344.52;3116.0;3119.0
SS;2553005;2023-03-23T00:00:00Z;Texas;San Antonio;8610 Ranch View;0;0;0;0;0;1;Nathan Kallison Elementary;48029;Bexar County;78109.0;2059530.0;50/1000;3.84%;R;$66248.04;$69862.16;3123.0;3122.0
SS;2552952;2023-03-23T00:00:00Z;Tennessee;Chattanooga;1300 Shallowford Rd;0;0;0;0;0;1;Dalewood Middle School;47065;Hamilton County;37350.0;374682.0;42/1000;3.55%;R;$67642.90;$77019.14;2792.0;2872.0
SS;2552853;2023-03-23T00:00:00Z;North Carolina;Mebane;4040 Mebane Rogers Rd;0;0;0;0;0;1;Eastern Alamance High School;37001;Alamance County;27217.0;176353.0;25/1000;3.85%;D;$68124.34;$66801.20;2144.0;2642.0
SS;2553387;2023-03-23T00:00:00Z;North Carolina;Charlotte;9303 Martin Village Rd;0;0;0;0;0;1;UNC Charlotte - Lot 5;37119;Mecklenburg County;28269.0;1145392.0;42/1000;3.63%;D;$82007.23;$85798.50;3061.0;3049.0
SS;2553956;2023-03-23T00:00:00Z;Florida;Sanford;2701 Ridgewood Ave;0;0;0;0;0;1;Seminole High School;12117;Seminole County;32773.0;478772.0;25/1000;2.73%;R;$79721.32;$83471.72;2863.0;2904.0
SS;2556336;2023-03-23T00:00:00Z;New Jersey;Rockaway;50 Knoll Dr;0;0;0;0;0;2;Morris Knolls High School;34027;Morris County;7960.0;511151.0;9/1000;3.13%;D;$107287.33;$145432.45;3013.0;3022.0
SS;2552884;2023-03-22T00:00:00Z;North Carolina;Clayton;490 Guy Rd;0;0;0;0;0;1;Clayton Middle School;37101;Johnston County;27577.0;234778.0;17/1000;3.42%;D;$74022.96;$71270.97;2439.0;2636.0
SS;2551754;2023-03-22T00:00:00Z;Colorado;Denver;1600 City Park Esplanade;0;2;2;1;0;0;Denver East High School;8031;Denver County;80205.0;713252.0;42/1000;3.19%;D;$91534.85;$90000.27;3010.0;3054.0
SS;2552490;2023-03-22T00:00:00Z;Alabama;Anniston;1301 Woodstock Ave;0;1;1;0;0;0;Anniston High School;1015;Calhoun County;36201.0;115788.0;41/1000;3.13%;R;$67521.60;$60733.68;2774.0;2612.0
SS;2558151;2023-03-22T00:00:00Z;Alaska;Bethel;1 Ron Edwards Memorial Dr;0;0;0;0;0;1;Bethel Regional High School;2050;Bethel Census Area;99679.0;18257.0;20/1000;9.67%;R;$94170.88;$55433.20;2898.0;2600.0
SS;2551467;2023-03-21T00:00:00Z;Maryland;Baltimore;1500 Harlem Ave;0;0;0;0;0;2;Bluford Drew Jemison STEM Academy;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
SS;2551377;2023-03-21T00:00:00Z;Kentucky;Louisville;7601 St Andrews Church Rd;0;0;0;0;0;1;Doss High School;21111;Jefferson County;40118.0;773399.0;50/1000;3.92%;R;$72346.97;$75863.96;3067.0;3039.0
SS;2552168;2023-03-21T00:00:00Z;California;Palm Desert;43500 Monterey Ave;0;0;0;0;0;1;College of the Desert;6065;Riverside County;92591.0;2473902.0;30/1000;4.35%;D;$83185.10;$79001.95;3122.0;3120.0
SS;2552017;2023-03-21T00:00:00Z;Pennsylvania;Lancaster;2000 Wabank Rd;0;0;0;0;0;1;Elizabeth R. Martin Elementary School;42071;Lancaster County;17752.0;556629.0;15/1000;3.65%;D;$80190.68;$80750.63;2922.0;2953.0
SS;2558630;2023-03-21T00:00:00Z;North Dakota;Bismarck;1000 E Century Ave;0;0;0;0;0;1;Bismarck Century High School;38015;Burleigh County;58572.0;99280.0;30/1000;1.97%;R;$81074.60;$97655.27;2345.0;2606.0
SS;2552454;2023-03-21T00:00:00Z;Texas;Huffman;24403 E Lake Houston Pkwy;0;0;0;0;0;1;Huffman Elementary School;48201;Harris County;77338.0;4780913.0;41/1000;4.41%;R;$68223.99;$73169.57;3132.0;3131.0
SS;2551555;2023-03-21T00:00:00Z;Texas;Dallas;4001 Walnut Hill Ln;0;1;1;0;0;1;Thomas Jefferson High School;48113;Dallas County;75146.0;2600840.0;36/1000;3.85%;R;$72227.78;$68960.61;3125.0;3129.0
SS;2549957;2023-03-20T00:00:00Z;Texas;Arlington;1400 W Lamar Blvd;1;0;1;0;0;1;Lamar High School;48439;Tarrant County;76118.0;2154595.0;30/1000;3.74%;R;$72592.42;$82001.30;3120.0;3125.0
SS;2551197;2023-03-20T00:00:00Z;Virginia;Virginia Beach;5100 Cleveland St;0;0;0;0;0;1;Renaissance Academy;51810;Virginia Beach city;23456.0;455618.0;23/1000;2.88%;D;$88305.94;$90928.52;2825.0;2926.0
SS;2550366;2023-03-20T00:00:00Z;Georgia;Bogart;1081 Rocky Branch Rd;0;0;0;0;0;0;North Oconee High School;13219;Oconee County;30622.0;43588.0;14/1000;2.36%;D;$73917.36;$108720.34;1404.0;1273.0
SS;2550103;2023-03-20T00:00:00Z;Florida;Davenport;4525 County Rd 547;0;0;0;0;0;0;Davenport High School;12105;Polk County;33844.0;787404.0;23/1000;3.61%;R;$69574.90;$60077.54;3028.0;3036.0
SS;2558941;2023-03-19T00:00:00Z;South Carolina;Conway;100 Chanticleer Dr E;0;0;0;0;0;1;Coastal Carolina University;45051;Horry County;29579.0;383101.0;43/1000;4.05%;R;$64484.49;$62654.87;2411.0;2764.0
SS;2549161;2023-03-17T00:00:00Z;Pennsylvania;Philadelphia;1801 N Broad St;0;0;0;0;0;0;Temple University;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
SS;2548326;2023-03-17T00:00:00Z;Minnesota;Duluth;3301 Technology Dr;0;0;0;0;0;0;Edison North Star Academy;27137;St. Louis County;55804.0;199532.0;33/1000;3.38%;D;$77577.75;$78970.11;2932.0;2959.0
SS;2548445;2023-03-17T00:00:00Z;Ohio;New Concord;260 Stadium Dr;0;1;1;0;0;1;Muskingum University Mose Morehead Field;39119;Muskingum County;43701.0;86113.0;31/1000;4.50%;R;$62605.13;$62189.72;2666.0;2441.0
SS;2548198;2023-03-17T00:00:00Z;Maryland;Towson;404 Emerson Dr;0;0;0;0;0;0;Towson University - Millennium Hall;24005;Baltimore County;21204.0;846161.0;33/1000;3.42%;D;$79874.62;$97940.72;3024.0;3029.0
SS;2550299;2023-03-17T00:00:00Z;Michigan;Pinckney;2150 M-36;0;0;0;0;0;0;Navigator Upper Elementary School;26093;Livingston County;48116.0;196161.0;9/1000;2.93%;D;$80452.85;$102787.34;2870.0;2693.0
SS;2547499;2023-03-16T00:00:00Z;California;Woodland;21 N West St;0;0;0;0;0;1;Woodland High School;6113;Yolo County;95691.0;222115.0;27/1000;4.22%;D;$91093.09;$92573.50;2893.0;2889.0
SS;2548310;2023-03-16T00:00:00Z;Wisconsin;Milwaukee;2311 E Hartford Ave;0;0;0;0;0;1;UWM Golda Meir Library;55079;Milwaukee County;53227.0;918661.0;50/1000;3.82%;D;$72420.60;$66745.75;3084.0;3091.0
SS;2548200;2023-03-16T00:00:00Z;Florida;Miami;1100 NW 71st St;0;0;0;0;0;1;Miami Northwestern Senior High School;12086;Miami-Dade County;33030.0;2673837.0;42/1000;2.70%;R;$84609.15;$59423.45;3129.0;3121.0
SS;2547939;2023-03-16T00:00:00Z;Florida;Palm Beach Gardens;4245 Holly Dr;0;0;0;0;0;1;Palm Beach Gardens High School;12099;Palm Beach County;33409.0;1518477.0;32/1000;2.99%;R;$84015.42;$80472.36;3059.0;3077.0
