File,Incident ID,Incident Date,Day,Month,Year,State,City Or County,Address,Victims Killed,Victims Injured,Total Victims,Suspects Killed,Suspects Injured,Suspects Arrested,Business/Location Name,County
SS,3032279,2024-09-23T00:00:00Z,23,09,2024,Tennessee,Cordova,8601 Chimneyrock Blvd,0,0,0,0,0,1,Chimneyrock Elementary School,Shelby County
SS,3032019,2024-09-23T00:00:00Z,23,09,2024,Maryland,Hyattsville (Landover Hills),5211 Flintridge Dr,0,0,0,0,0,1,Ellen Ochoa Middle School,County not found
SS,3031797,2024-09-23T00:00:00Z,23,09,2024,Kansas,Wichita,2101 W 45th St S,0,1,1,0,1,1,Cessna Elementary School,Sedgwick County
SS,3032802,2024-09-23T00:00:00Z,23,09,2024,Florida,Jacksonville,4412 Barnes Rd S,0,0,0,0,0,1,Englewood High School,Duval County
SS,3031860,2024-09-22T00:00:00Z,22,09,2024,Arizona,Tucson,910 E 5th St,1,0,1,0,0,1,University of Arizona,Pima County
SS,3032628,2024-09-22T00:00:00Z,22,09,2024,New York,Batavia,8170 Batavia Stafford Townline Rd,0,0,0,0,0,1,Genesee Community College,Genesee County
SS,3031418,2024-09-21T00:00:00Z,21,09,2024,Texas,Marble Falls,2101 Mustang Dr,0,1,1,0,0,0,Marble Falls High School,Burnet County
SS,3032165,2024-09-21T00:00:00Z,21,09,2024,South Dakota,Sioux Falls,2900 S Cliff Ave,0,0,0,0,0,1,Lincoln High School,Minnehaha County
SS,3030406,2024-09-20T00:00:00Z,20,09,2024,Oregon,Gresham,1200 N Main Ave,0,0,0,0,0,1,Gresham High School,Multnomah County
SS,3032954,2024-09-20T00:00:00Z,20,09,2024,New Mexico,Albuquerque,1240 Bellamah Ave NW,0,0,0,0,0,2,ACE Leadership High School,Bernalillo County
SS,3029512,2024-09-20T00:00:00Z,20,09,2024,West Virginia,Miami,5118 Cabin Creek Rd,0,0,0,0,0,1,Sharon Dawes Elementary School,Kanawha County
SS,3030257,2024-09-20T00:00:00Z,20,09,2024,New York,New York (Manhattan),6 Edgecombe Ave,0,0,0,0,0,1,Percy E. Sutton Educational Campus,New York County
SS,3035245,2024-09-20T00:00:00Z,20,09,2024,Ohio,Cincinnati,1620 W Galbraith Rd,0,1,1,0,0,0,Bruce Baarendse Memorial Stadium,Hamilton County
SS,3034036,2024-09-20T00:00:00Z,20,09,2024,Louisiana,Deridder,723 Oneal St,0,1,1,0,0,1,DeRidder Football Field,Beauregard Parish
SS,3029118,2024-09-20T00:00:00Z,20,09,2024,Louisiana,Youngsville,312 Almonaster Rd,0,0,0,0,0,1,Southside High,Lafayette Parish
SS,3030037,2024-09-20T00:00:00Z,20,09,2024,California,Stockton,2050 West Ln,0,0,0,0,0,1,Aspire Langston Hughes,San Joaquin County
SS,3034186,2024-09-19T00:00:00Z,19,09,2024,Tennessee,Nashville,904 26th Ave N,0,0,0,0,0,0,Pearl Cohn High School,Davidson County
SS,3028309,2024-09-19T00:00:00Z,19,09,2024,Florida,Sebring,3514 Kenilworth Blvd,0,0,0,0,0,1,Sebring High School,Highlands County
SS,3028681,2024-09-19T00:00:00Z,19,09,2024,South Dakota,Sturgis,1121 Ballpark Rd,0,0,0,0,0,1,Sturgis Elementary School,Meade County
SS,3030081,2024-09-19T00:00:00Z,19,09,2024,Florida,Palm Beach Gardens (Riviera Beach),1901 Ave S,0,0,0,0,0,1,John F. Kennedy Middle School,County not found
SS,3032176,2024-09-19T00:00:00Z,19,09,2024,South Dakota,Sturgis,1121 Ballpark Rd,0,0,0,0,0,1,Sturgis Elementary School,Meade County
SS,3029348,2024-09-19T00:00:00Z,19,09,2024,Texas,San Antonio,600 N Ellison Dr,0,0,0,0,0,1,John Paul Stevens High School,Bexar County
SS,3029797,2024-09-19T00:00:00Z,19,09,2024,Texas,Houston,5051 Bellfort Ave,0,0,0,0,0,1,Bastian Elementary School,Harris County
SS,3029261,2024-09-19T00:00:00Z,19,09,2024,New York,Corona (Queens),35-01 Union St,0,0,0,0,0,2,Flushing High School,Queens County
SS,3028272,2024-09-19T00:00:00Z,19,09,2024,Georgia,Atlanta,Avenue Pl,0,0,0,0,0,0,Emory Atlanta Campus,Fulton County
SS,3037826,2024-09-19T00:00:00Z,19,09,2024,Louisiana,Monroe,2900 block of Renwick St,0,0,0,0,0,1,,Ouachita Parish
SS,3027566,2024-09-18T00:00:00Z,18,09,2024,Maryland,Waldorf,2040 St Thomas Dr,0,0,0,0,0,0,Benjamin Stoddert Middle School,Charles County
SS,3029708,2024-09-18T00:00:00Z,18,09,2024,Ohio,Columbus,N High St,0,0,0,0,0,0,Ohio State University,Franklin County
SS,3027867,2024-09-18T00:00:00Z,18,09,2024,Indiana,Fort Wayne,1030 Swinney Ave,0,0,0,0,0,1,FWCS Amp Lab at Electric Works,Allen County
SS,3027589,2024-09-18T00:00:00Z,18,09,2024,Texas,Bryan,3450 Campus Dr,0,0,0,0,0,1,Bryan High School,Brazos County
SS,3027865,2024-09-18T00:00:00Z,18,09,2024,New York,Staten Island,105 Hamilton Ave,0,0,0,0,0,1,Curtis High School,Richmond County
SS,3027439,2024-09-18T00:00:00Z,18,09,2024,Louisiana,Denham Springs,8444 Cecil Dr,0,0,0,0,0,1,Live Oak Middle School,Livingston Parish
SS,3027897,2024-09-17T00:00:00Z,17,09,2024,Ohio,Dayton (Huber Heights),5400 Chambersburg Rd,0,0,0,0,0,1,Wayne High School,County not found
SS,3027879,2024-09-17T00:00:00Z,17,09,2024,Kentucky,Smithland,750 US-60,0,0,0,0,0,0,Livingston Central High School,Livingston County
SS,3027892,2024-09-17T00:00:00Z,17,09,2024,Kentucky,Mount Sterling,3570 Indian Mound Dr,0,0,0,0,0,1,McNabb Middle School,Montgomery County
SS,3027743,2024-09-17T00:00:00Z,17,09,2024,Minnesota,St Paul,1495 Rice St,0,1,1,0,0,1,Washington Technology Magnet School,Ramsey County
SS,3027678,2024-09-17T00:00:00Z,17,09,2024,Texas,Arlington,2001 Van Buren Dr,0,0,0,0,0,0,Jones Academy,Tarrant County
SS,3027252,2024-09-17T00:00:00Z,17,09,2024,New Mexico,Albuquerque,8100 Rainbow Blvd NW,0,0,0,0,0,1,Volcano Vista High School,Bernalillo County
SS,3026559,2024-09-17T00:00:00Z,17,09,2024,Missouri,St Louis,9229 Lackland Rd,0,0,0,0,0,1,Husky Academy,St. Louis County
SS,3027491,2024-09-17T00:00:00Z,17,09,2024,Florida,Plant City,1202 W Grant St,0,0,0,0,0,1,Simmons Career Center,Hillsborough County
SS,3027458,2024-09-17T00:00:00Z,17,09,2024,Texas,El Paso,950 Bordeaux Dr,0,0,0,0,0,2,Del Valle High School,El Paso County
SS,3026913,2024-09-17T00:00:00Z,17,09,2024,Oregon,Central Point,4410 Rogue Valley Hwy,0,0,0,0,0,1,Crater High School,Jackson County
SS,3025916,2024-09-16T00:00:00Z,16,09,2024,Ohio,Columbus,John Herrick Dr and Olentangy River Rd,0,1,1,0,0,1,Ohio State University,Franklin County
SS,3026589,2024-09-16T00:00:00Z,16,09,2024,Michigan,Southfield,24675 Lahser Rd,0,0,0,0,0,1,Southfield High School for the Arts and Technology,Oakland County
SS,3025615,2024-09-16T00:00:00Z,16,09,2024,Virginia,Orange,230 Montevista Ave,0,0,0,0,0,0,Orange Elementary School,Orange County
SS,3027274,2024-09-16T00:00:00Z,16,09,2024,Georgia,Covington,8187 Carlton Trail NW,0,0,0,0,0,1,Cousins Middle School,Newton County
SS,3027050,2024-09-16T00:00:00Z,16,09,2024,Ohio,Cincinnati,2001 Baltimore Ave,0,0,0,0,0,1,LEAP Academy,Hamilton County
SS,3024985,2024-09-15T00:00:00Z,15,09,2024,New York,Buffalo,1405 Sycamore St,0,1,1,0,0,1,Harvey Austin Elementary School,Erie County
SS,3022971,2024-09-13T00:00:00Z,13,09,2024,Tennessee,Chattanooga,1849 Union Ave,0,0,0,0,0,0,Chattanooga Preparatory School,Hamilton County
SS,3023052,2024-09-13T00:00:00Z,13,09,2024,Louisiana,New Orleans,501 City Park Ave,0,0,0,0,0,0,Delgado Community College,Orleans Parish
SS,3025721,2024-09-13T00:00:00Z,13,09,2024,California,Sacramento,6201 Lemon Hill Ave,0,0,0,0,0,1,Will C. Wood Middle School,Sacramento County
SS,3023962,2024-09-13T00:00:00Z,13,09,2024,Georgia,Atlanta,225 Hamilton E Holmes Dr NW,0,0,0,0,0,0,Frederick Douglass High School,Fulton County
SS,3022885,2024-09-13T00:00:00Z,13,09,2024,Florida,Orlando,1000 E Kaley St,0,0,0,0,0,2,Boone High School,Orange County
SS,3022945,2024-09-13T00:00:00Z,13,09,2024,Ohio,Marion,420 Presidential Dr,0,0,0,0,0,1,Grant Middle School,Marion County
SS,3022937,2024-09-13T00:00:00Z,13,09,2024,Georgia,Duluth,3200 Pleasant Hill Rd,0,0,0,0,0,1,Duluth Middle School,Gwinnett County
SS,3023940,2024-09-13T00:00:00Z,13,09,2024,Georgia,Newnan,3220 Fischer Rd,0,0,0,0,0,1,Northgate High School,Coweta County
SS,3023489,2024-09-13T00:00:00Z,13,09,2024,Pennsylvania,Drexel Hill,601 N Lansdowne Ave,0,0,0,0,0,1,,Delaware County
SS,3022966,2024-09-12T00:00:00Z,12,09,2024,New York,Rochester,164 Alexander St,0,0,0,0,0,1,Monroe High School,Monroe County
SS,3027541,2024-09-12T00:00:00Z,12,09,2024,South Carolina,Laurens,5058 US-76,0,0,0,0,0,1,Laurens District 55 High School,Laurens County
SS,3022941,2024-09-12T00:00:00Z,12,09,2024,Georgia,Atlanta,370 Old Ivy Rd NE,0,0,0,0,0,0,Sarah Smith Elementary School,Fulton County
SS,3022896,2024-09-12T00:00:00Z,12,09,2024,Florida,Tallahassee,800 Alabama St,0,0,0,0,0,1,Griffin Middle School,Leon County
SS,3022890,2024-09-12T00:00:00Z,12,09,2024,Florida,Tampa,1701 N Blvd,0,0,0,0,0,1,Blake High School,Hillsborough County
SS,3022844,2024-09-12T00:00:00Z,12,09,2024,Missouri,Springfield,3850 N Farm Rd 159,0,1,1,0,0,0,Truman Elementary,Greene County
SS,3022737,2024-09-12T00:00:00Z,12,09,2024,Oklahoma,Okay,8611 N 49th St E,0,0,0,0,0,1,Okay High School,Wagoner County
SS,3032624,2024-09-12T00:00:00Z,12,09,2024,Illinois,Lombard,1014 S Main St,0,0,0,0,0,0,Glenbard East High School,DuPage County
SS,3023512,2024-09-12T00:00:00Z,12,09,2024,Texas,San Angelo,900 E 43rd St,0,0,0,0,0,1,Lake View High School,Tom Green County
SS,3021683,2024-09-11T00:00:00Z,11,09,2024,South Carolina,Marion,1205 S Main St,0,0,0,0,0,1,Marion High School,Marion County
SS,3021508,2024-09-11T00:00:00Z,11,09,2024,South Carolina,Chester,1330 J A Cochran Bypass,0,0,0,0,0,1,Chester Senior High School,Chester County
SS,3021579,2024-09-11T00:00:00Z,11,09,2024,Tennessee,Bolivar,313 Harris St,0,0,0,0,0,1,Bolivar Central High School,Hardeman County
SS,3021873,2024-09-11T00:00:00Z,11,09,2024,Kentucky,Louisville,4409 Preston Hwy,0,0,0,0,0,1,Louisville Male High School,Jefferson County
SS,3023137,2024-09-11T00:00:00Z,11,09,2024,Georgia,Trion,919 Allgood St,0,1,1,0,0,0,Trion High School,Chattooga County
SS,3022412,2024-09-11T00:00:00Z,11,09,2024,North Carolina,Durham,401 N Driver St,0,0,0,0,0,1,Holton Career and Resource Center,Durham County
SS,3023020,2024-09-11T00:00:00Z,11,09,2024,Indiana,Anderson,2108 E 200 N,0,0,0,0,0,1,Highland Middle School,Madison County
SS,3023007,2024-09-11T00:00:00Z,11,09,2024,South Dakota,Sioux Falls,201 West Ave,0,0,0,0,0,1,Axtell Park Middle School,Minnehaha County
SS,3022983,2024-09-11T00:00:00Z,11,09,2024,West Virginia,New Haven,135 Mill St,0,0,0,0,0,1,New Haven Elementary School,Mason County
SS,3021303,2024-09-11T00:00:00Z,11,09,2024,Ohio,Cincinnati,8 Enfield St,0,0,0,0,0,1,Alternative School at Greenhills Community Building,Hamilton County
SS,3021397,2024-09-11T00:00:00Z,11,09,2024,Florida,Altamonte Springs,991 Sand Lake Rd,0,0,0,0,0,1,Lake Brantley High School,Seminole County
SS,3021761,2024-09-11T00:00:00Z,11,09,2024,Washington,Bothell,18218 N Rd,0,0,0,0,0,1,Lynnwood High School,King County
SS,3022036,2024-09-11T00:00:00Z,11,09,2024,Alabama,Pinson,6623 Roe Chandler Rd,0,0,0,0,0,1,Clay-Chalkville High School,Jefferson County
SS,3021964,2024-09-11T00:00:00Z,11,09,2024,Florida,Orange Park,4035 Plantation Oaks Blvd,0,0,0,0,0,1,Oakleaf High School,Clay County
SS,3029212,2024-09-10T00:00:00Z,10,09,2024,Virginia,Norfolk,1301 W 49th St,0,0,0,0,0,1,Webb University Center,Norfolk City
SS,3020079,2024-09-10T00:00:00Z,10,09,2024,Virginia,Newport News,16th St and Garden Dr,1,0,1,0,0,0,,Newport News
SS,3022222,2024-09-10T00:00:00Z,10,09,2024,South Carolina,Aiken,961 Leadership Dr,0,0,0,0,0,1,USC Aiken,Aiken County
SS,3020742,2024-09-10T00:00:00Z,10,09,2024,Nebraska,Omaha,8204 Crown Point Ave,0,1,1,0,0,1,Northwest High School,Douglas County
SS,3021824,2024-09-10T00:00:00Z,10,09,2024,Tennessee,Memphis,3965 S Germantown Rd,0,0,0,0,0,0,Germanshire Elementary School,Shelby County
SS,3021574,2024-09-10T00:00:00Z,10,09,2024,Illinois,Lombard,1014 S Main St,0,0,0,0,0,1,Glenbard East High School,DuPage County
SS,3019385,2024-09-09T00:00:00Z,09,09,2024,North Carolina,Raleigh,2316 Hillsborough St,0,0,0,0,0,1,North Carolina State University,Wake County
SS,3020758,2024-09-09T00:00:00Z,09,09,2024,Iowa,Des Moines,4419 Center St,0,0,0,0,0,1,Theodore Roosevelt High School,Polk County
SS,3020948,2024-09-09T00:00:00Z,09,09,2024,Pennsylvania,Philadelphia,1400 block of Cecil B Moore Ave,0,1,1,0,0,0,Temple University Campus,Philadelphia County
SS,3021504,2024-09-09T00:00:00Z,09,09,2024,North Carolina,Raleigh,5500 Dixon Dr,0,0,0,0,0,1,Sanderson High School,Wake County
SS,3020472,2024-09-09T00:00:00Z,09,09,2024,North Carolina,Statesville,474 N Center St,0,0,0,0,0,1,Statesville High School,Iredell County
SS,3019803,2024-09-09T00:00:00Z,09,09,2024,Washington,Vancouver,1500 SE Blairmont Dr,0,0,0,0,0,2,Mountain View High School,Clark County
SS,3019991,2024-09-09T00:00:00Z,09,09,2024,Mississippi,Booneville,167 Co Rd 1040,0,0,0,0,0,1,Thrasher School,Prentiss County
SS,3018370,2024-09-07T00:00:00Z,07,09,2024,Florida,Opa Locka,15600 NW 42nd Ave,0,5,5,0,0,0,Omega Activity Center,Miami-Dade County
SS,3020954,2024-09-07T00:00:00Z,07,09,2024,Nebraska,Lincoln,1 Memorial Stadium Dr,0,0,0,0,0,1,Memorial Stadium,Lancaster County
SS,3017356,2024-09-06T00:00:00Z,06,09,2024,Ohio,Cincinnati,100 Viking Way,0,0,0,0,0,1,Princeton High School,Hamilton County
SS,3017287,2024-09-06T00:00:00Z,06,09,2024,Mississippi,Caledonia,9509 Wolfe Rd,0,0,0,0,0,0,Caledonia Elementary,Lowndes County
SS,3017139,2024-09-06T00:00:00Z,06,09,2024,Maryland,Joppa (Joppatowne),555 Joppa Farm Rd,1,0,1,0,0,1,Joppatowne High School,County not found
SS,3017742,2024-09-06T00:00:00Z,06,09,2024,North Carolina,Rolesville,1099 E Young St,0,0,0,0,0,1,Rolesville High School,Wake County
SS,3017541,2024-09-06T00:00:00Z,06,09,2024,Tennessee,Nashville,3812 Hillsboro Pike,0,0,0,0,0,1,Hillsboro High School,Davidson County
SS,3017449,2024-09-06T00:00:00Z,06,09,2024,West Virginia,Martinsburg,S Raleigh St and Berry St,0,3,3,0,0,0,"Martinsburg High School, Cobourn Field",Berkeley County
SS,3017416,2024-09-05T00:00:00Z,05,09,2024,New Mexico,Albuquerque,1505 Candelaria Rd NW,0,0,0,0,0,1,Valley High School,Bernalillo County
SS,3017926,2024-09-05T00:00:00Z,05,09,2024,Georgia,Stockbridge,820 Moseley Dr,0,0,0,0,0,1,Woodland Middle School,Henry County
SS,3016736,2024-09-05T00:00:00Z,05,09,2024,Kentucky,Manchester,415 Clay County High Rd,0,0,0,0,0,1,Clay County High School,Clay County
SS,3016333,2024-09-05T00:00:00Z,05,09,2024,Georgia,Thomasville,117 Glenwood Dr,0,0,0,0,0,1,MacIntyre Park Middle School,Thomas County
SS,3016440,2024-09-05T00:00:00Z,05,09,2024,Louisiana,La Place (LaPlace),1 Wildcat Dr,0,0,0,0,0,1,East Saint John High School,County not found
SS,3017187,2024-09-05T00:00:00Z,05,09,2024,Illinois,Kankakee,300 N Fifth Ave,0,0,0,0,0,0,Avis Huff School / Avis Huff Student Support Services,Kankakee County
SS,3017173,2024-09-05T00:00:00Z,05,09,2024,South Carolina,Union,1163 Lakeside Dr,0,0,0,0,0,1,Union County High School,Union County
SS,3021212,2024-09-05T00:00:00Z,05,09,2024,New York,Tonawanda,44 Westfall Ave,0,0,0,0,0,0,Alexander Hamilton Elementary School,Erie County
SS,3016839,2024-09-05T00:00:00Z,05,09,2024,Washington,Kent,12430 SE 208th St,0,0,0,0,0,1,Kentridge High School,King County
SS,3016700,2024-09-05T00:00:00Z,05,09,2024,Tennessee,Memphis,4649 Horn Lake Rd,0,0,0,0,0,0,Geeter K-8 Middle School,Shelby County
SS,3015569,2024-09-04T00:00:00Z,04,09,2024,New York,Bronx,2190 Folin St,0,1,1,0,0,0,MS 391 - Angelo Patri School,Bronx County
SS,3016014,2024-09-04T00:00:00Z,04,09,2024,Oklahoma,Sapulpa,3 S Mission St,0,0,0,0,0,0,Sapulpa High School,Creek County
SS,3015835,2024-09-04T00:00:00Z,04,09,2024,Illinois,Elgin,1200 Maroon Dr,0,0,0,0,0,1,Elgin High School,Kane County
SS,3021541,2024-09-04T00:00:00Z,04,09,2024,Wisconsin,La Crosse,1111 7th St S,0,0,0,0,0,1,Hamilton Elementary School,La Crosse County
SS,3016282,2024-09-04T00:00:00Z,04,09,2024,Arizona,Tucson,5445 S Alvernon Way,0,0,0,0,0,0,Los Ninos Elementary School,Pima County
SS,3014703,2024-09-04T00:00:00Z,04,09,2024,Georgia,Winder,940 Haymon Morris Rd,4,7,11,0,0,1,Apalachee High School,Barrow County
SS,3016056,2024-09-04T00:00:00Z,04,09,2024,Alabama,Cottonwood,663 Houston St,0,0,0,0,0,1,Cottonwood High School,Houston County
SS,3016011,2024-09-04T00:00:00Z,04,09,2024,Oklahoma,Tulsa,6636 S Mingo Rd,0,0,0,0,0,0,Union High School,Tulsa County
SS,3016102,2024-09-04T00:00:00Z,04,09,2024,Texas,Carthage,1110 FM 10,0,0,0,0,0,1,,Panola County
SS,3015764,2024-09-04T00:00:00Z,04,09,2024,Iowa,Davenport,3505 W Locust St,0,0,0,0,0,2,Davenport West High School,Scott County
SS,3015740,2024-09-04T00:00:00Z,04,09,2024,Wisconsin,Chippewa Falls,750 Tropicana Blvd,0,0,0,0,0,0,Chippewa Falls Middle School,Chippewa County
SS,3019611,2024-09-03T00:00:00Z,03,09,2024,New York,Frankfort,605 Palmer St,0,0,0,0,0,0,Frankfort Schuyler Elementary School,Herkimer County
SS,3015694,2024-09-03T00:00:00Z,03,09,2024,Georgia,Pelham,209 Mathewson Ave,0,0,0,0,0,1,Pelham City Middle School,Mitchell County
SS,3013926,2024-09-03T00:00:00Z,03,09,2024,Michigan,Rockford,350 N Main St,0,0,0,0,0,0,River Valley Academy,Kent County
SS,3014413,2024-09-03T00:00:00Z,03,09,2024,Tennessee,Apison,3550 Bentwood Cove Dr,0,0,0,0,0,1,East Hamilton Middle School,Hamilton County
SS,3014438,2024-09-03T00:00:00Z,03,09,2024,Pennsylvania,Drexel Hill,601 N Lansdowne Ave,0,0,0,0,0,1,Upper Darby High School,Delaware County
SS,3017106,2024-09-03T00:00:00Z,03,09,2024,Louisiana,Baton Rouge,12121 Tams Dr,0,0,0,0,0,1,Bellaire Magnet School,East Baton Rouge Parish
SS,3014916,2024-09-03T00:00:00Z,03,09,2024,Iowa,Dubuque,605 Lincoln Ave,0,0,0,0,0,1,Audubon Elementary School,Dubuque County
SS,3012751,2024-09-02T00:00:00Z,02,09,2024,Ohio,East Cleveland,15300 block of Euclid Ave,0,3,3,0,0,0,,Cuyahoga County
SS,3010113,2024-08-30T00:00:00Z,30,08,2024,Alabama,Huntsville,John Wright Dr NW,0,1,1,0,0,0,University of Alabama Huntsville Material Sciences Building,Madison County
SS,3010882,2024-08-30T00:00:00Z,30,08,2024,New Jersey,Wayne,45 Reinhart Rd,0,2,2,0,0,1,Passaic County Technical Institute,Passaic County
SS,3014000,2024-08-30T00:00:00Z,30,08,2024,North Carolina,Ramseur,390 Eastern Randolph Rd,0,0,0,0,0,1,Eastern Randolph High School,Randolph County
SS,3015237,2024-08-30T00:00:00Z,30,08,2024,North Carolina,Maxton,11344 Deep Branch Rd,0,0,0,0,0,1,Purnell Swett High School,Robeson County
SS,3011849,2024-08-30T00:00:00Z,30,08,2024,Michigan,Romulus,37300 Wick Rd,0,0,0,0,0,1,Romulus Middle School,Wayne County
SS,3011840,2024-08-30T00:00:00Z,30,08,2024,Florida,Daytona Beach,3917 LPGA Blvd,0,0,0,0,0,1,Daytona Stadium,Volusia County
SS,3011032,2024-08-30T00:00:00Z,30,08,2024,Maryland,Baltimore,3500 Hillen Rd,0,0,0,0,0,0,Mergenthaler Vocational Technical High School,Baltimore City
SS,3009200,2024-08-29T00:00:00Z,29,08,2024,Kentucky,Louisville,1300 block of Rosewell Ave,0,2,2,0,0,1,,Jefferson County
SS,3010456,2024-08-29T00:00:00Z,29,08,2024,Michigan,Royal Oak,1500 Lexington Blvd,0,0,0,0,0,1,Royal Oak High School,Oakland County
SS,3009720,2024-08-29T00:00:00Z,29,08,2024,Texas,Austin,10701 S 1st St,0,0,0,0,0,1,Akins Early College High School,Travis County
SS,3009430,2024-08-29T00:00:00Z,29,08,2024,Florida,Tallahassee,550 E Tennessee St,0,0,0,0,0,1,Leon High School,Leon County
SS,3009068,2024-08-28T00:00:00Z,28,08,2024,Indiana,Columbus,2700 McKinley Ave,0,0,0,0,0,0,McDowell Education Center,Bartholomew County
SS,3008471,2024-08-28T00:00:00Z,28,08,2024,North Carolina,Charlotte,1825 Oakdale Rd,0,0,0,0,0,1,Oakdale Elementary,Mecklenburg County
SS,3009207,2024-08-28T00:00:00Z,28,08,2024,Maryland,Baltimore,5401 Kenwood Ave,0,0,0,0,0,1,Overlea High School,Baltimore City
SS,3007338,2024-08-27T00:00:00Z,27,08,2024,Arizona,Phoenix,3835 W Thomas Rd,0,0,0,0,0,1,West Phoenix High School,Maricopa County
SS,3015497,2024-08-27T00:00:00Z,27,08,2024,Mississippi,Decatur,275 W Broad St,0,0,0,0,0,1,East Central Community College,Newton County
SS,3010331,2024-08-27T00:00:00Z,27,08,2024,Georgia,Warner Robins,401 S Davis Dr,0,0,0,0,0,1,Warner Robins High School,Houston County
SS,3008467,2024-08-27T00:00:00Z,27,08,2024,North Carolina,Charlotte,2700 Dorchester Pl,0,0,0,0,0,1,Sedgefield Middle School,Mecklenburg County
SS,3008678,2024-08-27T00:00:00Z,27,08,2024,Tennessee,Nashville,3150 McGavock Pike,0,0,0,0,0,1,McGavock High School,Davidson County
SS,3011022,2024-08-27T00:00:00Z,27,08,2024,California,Los Angeles,7676 San Pedro St,0,0,0,0,0,1,John C. Fremont High School,Los Angeles County
SS,3009615,2024-08-27T00:00:00Z,27,08,2024,Texas,Bellaire,5100 Maple St,0,0,0,0,0,1,Bellaire High School,Harris County
SS,3007487,2024-08-27T00:00:00Z,27,08,2024,Tennessee,Chattanooga,2500 Market St,0,0,0,0,0,1,Howard High School,Hamilton County
SS,3006424,2024-08-26T00:00:00Z,26,08,2024,Indiana,Avon,174 S Avon Ave,0,0,0,0,0,0,Avon Intermediate School East,Hendricks County
SS,3007614,2024-08-26T00:00:00Z,26,08,2024,Tennessee,Nashville,2700 Childrens Way,0,0,0,0,0,1,"Vanderbilt University, Recreation and Wellness Center:",Davidson County
SS,3007059,2024-08-26T00:00:00Z,26,08,2024,California,Visalia,1717 N McAuliff St,0,0,0,0,0,1,Golden West High School,Tulare County
SS,3011019,2024-08-26T00:00:00Z,26,08,2024,California,Los Angeles,10860 Denker Ave,0,0,0,0,0,1,Washington Preparatory High School,Los Angeles County
SS,3006262,2024-08-26T00:00:00Z,26,08,2024,Texas,Houston,6200 Main St,1,0,1,1,0,0,Rice University Jones College,Harris County
SS,3003784,2024-08-23T00:00:00Z,23,08,2024,Texas,San Antonio,1400 Jackson Keller Rd,0,0,0,0,0,1,Lee High School,Bexar County
SS,3009146,2024-08-23T00:00:00Z,23,08,2024,Georgia,Covington,3109 Newton Dr NE,0,0,0,0,0,0,Sharp Stadium,Newton County
SS,3006137,2024-08-23T00:00:00Z,23,08,2024,Texas,Dallas,1802 Moser Ave,0,0,0,0,0,1,Solar Prepatory School for Boys,Dallas County
SS,3003543,2024-08-22T00:00:00Z,22,08,2024,Ohio,Dayton (West Carrollton),424 E Main St,0,0,0,0,0,1,West Carrollton Middle School,County not found
SS,3002920,2024-08-22T00:00:00Z,22,08,2024,Georgia,Augusta,3855 Old Waynesboro Rd,0,0,0,0,0,0,Cross Creek High School,Richmond County
SS,3002672,2024-08-22T00:00:00Z,22,08,2024,Texas,El Paso,900 Resler Dr,0,0,0,1,0,0,Franklin High School,El Paso County
SS,3004260,2024-08-22T00:00:00Z,22,08,2024,Alabama,Tallassee,502 Barnett Blvd,0,0,0,0,0,1,Tallassee High School,Elmore County
SS,3010717,2024-08-22T00:00:00Z,22,08,2024,California,Vallejo,1800 Ascot Pkwy,0,0,0,0,0,1,Jesse Bethel High School,Solano County
